UserId,MovieId,Pred_rating
1,1172,1.946732203462978
1,1405,2.5335423194226756
1,2193,2.785603624573541
1,2968,2.8457951078156842
2,52,3.3275700606365746
2,144,3.513532407500699
2,248,3.3501298775248722
2,314,3.6723774094128396
2,319,3.5094917264013272
2,370,3.3338552980142864
2,371,3.1392144436173206
2,372,2.742625961738992
2,382,3.080937109810805
2,405,2.704016833037236
2,485,3.114709753173963
2,537,3.347600762279691
2,550,3.249686048219969
2,616,3.9764690448161377
2,661,3.9600780454492392
2,720,3.792735988132709
3,377,3.082820096042352
3,592,3.187173798731287
3,595,3.0840500318657718
3,736,2.9800242880819585
3,1197,4.043669162134439
3,1721,3.2228433492464212
3,2716,3.3997135242785244
3,5349,3.1184579308706244
3,8636,2.9738397890644297
3,44191,3.916454555210915
3,84236,4.0
4,185,2.9676910256062907
4,356,4.62176667864111
4,357,3.7382926622453696
4,364,4.375725271155503
4,410,3.8746242042958663
4,435,2.8239966099645
4,440,3.888390455902185
4,442,2.6374495083974825
4,588,4.381420984200293
4,589,4.610809826039321
4,594,3.902981878326769
4,596,4.03922314791113
4,610,3.6747127488329037
4,616,4.187005146669667
4,919,4.815735359378596
4,1022,4.268524423649074
4,1028,4.104718846524165
4,1032,4.684618009614498
4,1033,3.8231778902063978
4,1282,4.383808864001397
4,1334,3.9884754646138876
4,1372,3.4334439933519714
4,1580,4.4213634394527235
4,1858,3.172572276044731
4,1967,3.925863271934408
4,2033,4.131991449617769
4,2078,4.27698393560897
4,2081,4.219968642056754
4,2085,4.021358993928796
4,2087,4.079832048414601
4,2094,3.4469946423919255
4,2096,3.8421452292025124
4,2102,4.576948959517435
4,2124,3.442253061243776
4,2141,4.407049372535142
4,2454,4.129672403210129
4,3034,5.2242215688450395
4,3108,4.002366940778803
4,3255,4.707282587185168
4,3263,4.095649888384939
4,4006,4.145958106637103
5,3,3.0917219233478983
5,39,3.978404901316602
5,104,3.6244363972533162
5,788,3.2824055896813267
5,1247,3.629875831287708
5,1485,3.4015089803645004
5,1544,3.352945624425841
5,1777,3.385739345348307
5,1997,3.735028131527244
5,2770,3.6112289197392875
5,4018,3.578682971228508
5,4025,3.6139790638632716
5,4447,3.8346485936533314
5,4718,3.2082425028656165
5,5266,3.422077954401186
5,5995,3.755989069214458
5,6373,3.9012413811588234
5,8376,2.2487818698069146
5,30749,2.984888945099738
5,33679,3.1987095617865826
6,173,2.0656424349159774
6,1687,2.4652363369840034
6,2019,3.684794357294286
6,2072,1.737479415344482
6,2528,3.831354253989531
6,2723,3.3291916210285946
6,3300,2.8155840063445625
6,4641,3.0275741540196943
6,4975,1.557609053412493
7,260,4.1432844148646275
7,316,2.6118720737365075
7,377,3.1211874944889493
7,380,3.149269077075577
7,480,3.3958222855344675
7,589,3.7669897785222823
7,1036,3.7869102651033004
7,1129,3.041502025239274
7,1198,4.213116749740207
7,1240,3.7796265769212187
7,1275,3.3829692534061477
7,1371,2.9817642471865344
7,1372,2.4678427726177263
7,1373,2.0490875953647616
7,1374,3.5733853490988494
7,1375,2.872837939106622
7,1376,3.130513938847464
7,1408,3.4089417524535923
8,32,4.121588261638003
8,110,4.140694258058178
8,1219,4.326416953835246
8,1225,4.2145877480013
8,1258,4.199402221750456
8,1358,3.639873510369974
8,1704,4.164678806899284
8,1961,4.132927564652344
8,2028,3.942659278485347
8,2329,4.1395688909414545
8,2791,3.830201630257502
8,2804,3.478644928712976
8,2918,4.1076057151418555
8,3996,4.13820914433482
8,5650,3.396497276031819
8,8873,3.2700957643663906
8,8874,4.056089121930663
8,33166,4.106540590102765
8,40583,3.1638151943618236
8,40819,3.7588222850650164
8,42007,2.75
8,43556,2.75
8,43871,2.4889034549991753
8,44004,2.6389470014830643
9,1177,3.5956767946674137
9,1721,3.350210693840443
9,2125,4.235884505824806
9,2140,2.717498698804249
9,2391,4.192772565310426
9,2427,3.2499710777239126
9,2490,3.129355815450158
9,2539,3.3198952790165723
9,2857,3.221117831449183
10,592,3.5678273640170177
10,1101,4.217093780711574
10,1127,3.664656891298253
10,1210,3.76804664893204
10,1220,3.92348843747921
10,1240,4.127843782732296
10,1291,4.24266264635432
10,2406,4.0377368718878515
10,2410,3.3044061472146002
10,3019,3.685442174501249
11,50,4.713761488649842
11,778,4.08390730140157
11,923,4.257086724184254
11,1027,3.14049670651829
11,1408,3.6789817649499588
11,2762,3.969951477923693
11,5669,4.027178919358789
11,26614,4.03645825352659
12,253,4.595508061257872
12,673,2.0243907736292757
12,736,2.453187693753693
12,737,1.9464487890542141
12,1032,2.1631397223712105
12,2460,3.3553014281210887
12,2668,4.228504588517437
12,3146,4.606278437385092
12,3176,3.205270672046173
12,3324,0.3908833747762529
12,3770,1.3546222047117165
12,3773,1.0892338087863283
12,3780,2.0
13,47,3.524572390873005
13,296,3.7579321298460924
13,527,3.9645843724360734
13,587,3.6204903025498143
13,919,3.5666703027836557
13,1265,3.7423588621039348
13,2571,3.9673390448645596
13,4886,3.7267168821039727
13,4993,3.688085116391237
13,58559,4.312293630495412
13,64614,3.9832126251288598
14,2394,3.080223952125023
14,2724,1.4815889228881545
14,3114,3.2133434309941666
14,3157,1.9699426641605071
15,371,2.420681626881087
15,372,2.5509255182033774
15,429,0.7380298500759679
15,520,2.433738052316929
15,913,3.43015775614064
15,1100,1.6829453621279322
15,1183,2.0482162813877745
15,1283,3.5446854695846945
15,1289,3.2548383764577795
15,1385,3.3555925099398367
15,1502,0.3248504221287699
15,1689,1.5650435007059516
15,1752,2.453980854104949
15,1754,2.5553913333676608
15,1792,2.0074949554266337
15,1816,2.8201440279359486
15,1836,3.048671577562109
15,1862,2.0213395832818115
15,1895,2.779524750414612
15,2025,3.4956867374991876
15,2269,2.4893019385366095
15,2282,3.284130670984478
15,2334,2.999715586934454
15,2387,2.9690811795849217
15,2406,2.7922311919954774
15,2413,2.898249096882031
15,2539,2.97712995389305
15,2568,1.6513456133721922
15,2717,2.6606692410972697
15,2718,1.5506214840558448
15,2976,3.3282608985083244
15,3146,0.980240217903444
15,3285,1.478738810737957
15,3316,2.2375602685086244
15,3476,3.516191962560325
15,3484,1.0568345403636008
15,3552,3.1112417777940315
15,3577,2.0901639344262297
15,3707,0.36001237895204996
15,3728,3.3110513023681687
15,3755,2.616575580546766
15,3968,1.790696547596819
15,4007,1.585258830470194
15,4019,2.2612086703967087
15,4388,1.487390019295376
15,4642,3.341583461455116
15,4823,1.3310743373491523
15,4914,3.0854793137622254
15,4958,1.7663079001426127
15,4992,1.5191985257798999
15,5000,2.0901639344262297
15,5110,2.1937305027177856
15,5171,1.4430461446098057
15,5291,3.0715518892252884
15,5296,2.115393105511058
15,5299,2.505580131366971
15,5308,2.3073865155742546
15,5346,2.8198497555355315
15,5364,2.427932901425269
15,5620,1.6203427477363368
15,5816,2.31843896423056
15,5959,3.4896050071749145
15,6037,2.0901639344262297
15,6059,3.3777333356097254
15,6155,3.0635417523489212
15,6157,1.0317613105892172
15,6188,2.6340336744640878
15,6283,3.4694500098502123
15,6287,1.9159036813145391
15,6433,3.8792899943051093
15,6586,2.232187111112772
15,6754,2.3399385182525143
15,6773,3.017980376116887
15,6879,2.7147982063965337
15,6885,2.0901639344262297
15,6944,1.3471561132599943
15,7010,1.9351460162990932
15,7034,3.055714222250347
15,7173,0.4779162482706625
15,7325,1.5703508774021533
15,7346,2.0544151554262697
15,7444,0.43681851722609877
15,7445,2.0731245158004055
15,7451,2.0704723423006275
15,8264,3.5317651878262906
15,8464,3.0161372009558978
15,8531,2.0901639344262297
15,8781,2.9164222845027234
15,8917,3.954028883728649
15,26587,2.583294899941526
15,30812,2.812442069194483
15,30825,2.038635804357688
15,34150,0.5391145315414747
15,36529,2.6143524494178627
15,37386,2.0591447945761474
15,37741,2.189949911676232
15,40583,1.2211292127004316
15,40815,2.123664735366691
15,44004,1.7121089927307929
15,44555,3.4306724941768865
15,44788,2.6329889705758625
15,45447,2.0689514067404016
15,45517,1.1635479244686548
15,45672,0.6404918101289097
15,45720,2.0157174461280314
15,45722,0.9101676452170602
15,45728,1.7478636449795735
15,46970,1.9496478511275859
15,47999,3.212585043957879
15,48043,2.103973671894601
15,49286,2.465572347628175
15,50851,1.6003284407149332
15,52604,2.923065652763827
15,53322,2.1336219168073822
15,53464,1.4523264195705288
15,54001,1.8912060378265982
15,54272,1.4618446396391458
15,55247,2.122159341727805
15,55442,2.5606981234977075
15,55830,2.6128182329078093
15,56174,2.0973917762781173
15,56563,2.0901639344262297
15,56775,2.517974886941767
15,56782,3.228661377671421
15,57368,2.2078579607612587
15,59126,2.3212163864023174
15,60074,0.7049937680182943
15,62434,1.8988695277013912
15,64839,2.644593224367622
15,64957,2.030874834752563
15,65802,0.13182181191526454
15,66203,3.0632488384276675
15,66596,2.0901639344262297
15,67087,2.2410809138694074
15,68324,2.0901639344262297
15,69436,2.0901639344262297
15,69524,2.1184480864281827
15,70862,2.3672611571145503
15,71264,2.0651766310045043
15,71282,1.7945672073302297
15,71462,2.050493758026354
15,71535,2.3100427147035356
15,71838,1.293066292088373
15,76077,1.7308514106803474
15,78209,1.6238747168632295
15,78574,2.539559861727832
15,79185,1.5292541766556584
15,79242,2.3818770096818165
15,80126,2.70858057460442
15,80862,2.193003708617786
15,81834,1.9860686633663973
15,82854,1.502529133507739
15,83827,2.0901639344262297
15,84374,0.24448810828161016
15,86833,2.572923761109179
15,86882,2.290709505549795
15,86898,2.0901639344262297
15,86911,1.0809447510711678
15,87222,2.1317251719537893
15,87485,1.2968424376332592
15,87869,2.7807539686509517
15,87930,2.0901639344262297
15,88125,2.436062856297257
15,89470,3.2475906033773647
15,90870,2.0901639344262297
15,92420,2.7143762927463984
15,93721,1.7699312390744604
15,95199,2.0901639344262297
15,96737,2.42362023402167
15,97913,2.5096177087079217
15,97938,1.479745753306399
15,98122,2.666212504472897
15,98154,2.8405002861589788
15,98809,2.0997508693606517
15,99007,2.326799836732293
15,99112,1.7747802245386284
15,99114,2.161031186960265
15,100083,2.0901639344262297
15,100383,3.0086894486414364
15,100581,2.0901639344262297
15,101112,1.1536192547196187
15,101362,1.615067036553504
15,101864,1.6660687613001488
15,102123,2.0051790274736545
15,102125,1.4553815817327926
15,102880,0.9468507399728574
15,102903,1.192482112766017
15,103249,2.340302076177079
15,103253,2.3842244790627607
15,103372,2.0901639344262297
15,103810,2.368846070220506
15,104211,2.0901639344262297
15,104241,1.9996593554526476
15,104272,2.0901639344262297
15,105504,2.5248440841003164
15,106072,2.865737085883225
15,106782,2.2877917554192297
15,106916,2.3315088776272033
15,106920,2.7147317137532974
15,107348,1.3826427648870103
15,107406,2.904342959839978
15,107910,2.0901639344262297
15,108188,1.1536192547196187
15,108190,2.0236894332497255
15,108689,2.0901639344262297
15,108729,0.24123727187701705
15,108932,2.867230428448003
15,108945,1.6445866866892322
15,109187,1.1827715516337065
15,109374,2.299679392487985
15,109487,2.4273372059816034
15,109673,2.068157860713371
15,109687,2.0901639344262297
15,109848,2.847327637487029
15,110102,3.195061474601259
15,110127,2.0882503272466746
15,110553,1.9620126319915503
15,110730,2.386270091246257
15,110771,2.0901639344262297
15,111228,2.0901639344262297
15,111360,1.4867321589772344
15,111362,2.214486340243263
15,111364,2.2664139589137218
15,111443,1.7914753894835833
15,111622,2.5507839004251887
15,111759,2.346351467086223
15,111781,2.6051479819874275
15,112138,1.9874243445357709
15,112171,1.651018455076994
15,112183,2.331446589837383
15,112370,0.33327656305911213
15,112552,3.430061303598885
15,112556,3.1545228861523706
15,112623,2.868182639843728
15,112788,2.0901639344262297
15,112852,4.026786664150018
15,112940,2.0901639344262297
15,113345,1.6135231830598689
15,113348,1.3331062522364485
15,113378,1.4158720370478686
15,113741,2.2589324356899674
15,114180,2.3000270072635454
15,114635,1.5899395516979382
15,115149,2.188753924976149
15,115502,2.0901639344262297
15,115569,2.462200960268196
15,115617,1.4734664400316624
15,115713,2.8542227996054437
15,116161,1.9996593554526476
15,116797,2.1410768622619414
15,116799,2.0901639344262297
15,116823,1.646092772173127
15,116897,1.2079478313505598
15,117176,1.858733402869499
15,117529,2.3090748075450955
15,117533,2.4753305399479792
15,118696,2.0263929386657145
15,119141,1.4094260915344679
15,119145,3.05595351209641
15,120466,1.6135231830598689
15,120799,1.5653208024094296
15,121171,2.0901639344262297
15,121231,3.4569424053881663
15,122882,4.350134031329849
15,122886,4.15081713381269
15,122890,2.0901639344262297
15,122892,2.5416964982417185
15,122900,2.5645231628559086
15,122902,0.46072520921166404
15,122904,2.044045293497185
15,122920,2.2927648653235555
15,122924,1.9362278280472973
15,127136,2.0901639344262297
15,128360,2.894109269321995
15,129937,2.0901639344262297
15,130452,2.0901639344262297
15,130490,2.0926974560388625
15,130576,2.0901639344262297
15,130634,1.6663827776575457
15,131013,2.0917550692127596
15,132046,1.7761421951089575
15,132480,2.0901639344262297
15,132796,1.8917821485937543
15,132961,2.0901639344262297
15,134130,2.5415056294889022
15,134368,1.7834467610326397
15,134393,1.6105399197290666
15,134853,1.5934467234254084
15,135133,2.197128440717892
15,135436,2.325219441348594
15,135567,2.0901639344262297
15,135569,2.0901639344262297
15,136020,1.8537049326047623
15,136562,1.5921015575688988
15,136864,2.028692254755446
15,137337,2.0901639344262297
15,137857,1.1136381722812405
15,138036,2.6660133595853823
15,139385,1.8369439029373673
15,139644,2.9205630047117386
15,139757,1.9874243445357709
15,139855,2.0901639344262297
15,140110,2.225009193096805
15,140174,2.5793101334810777
15,140267,3.4285018917406167
15,140711,1.8789632073881481
15,140928,2.0901639344262297
15,142488,2.7155354078146443
15,142507,2.0901639344262297
15,143385,1.252842922555566
15,145839,2.0901639344262297
15,145935,2.325219441348594
15,146656,1.9874243445357709
15,148626,1.4308909193888937
15,149352,1.6105399197290666
15,149354,2.2589324356899674
15,149406,2.435686190144917
15,152057,2.0901639344262297
15,152077,3.5669793858956185
15,152079,2.0901639344262297
15,152081,2.3348737848520473
15,155820,2.0901639344262297
15,156607,1.414074082333165
15,156609,2.0901639344262297
15,157200,2.0901639344262297
15,157296,2.325219441348594
15,157667,2.0901639344262297
15,158238,2.0901639344262297
15,158528,2.0901639344262297
15,159093,2.0901639344262297
15,159690,2.0901639344262297
15,159755,2.0901639344262297
15,159858,2.0901639344262297
15,159972,2.0901639344262297
15,160080,2.0901639344262297
15,160271,2.0901639344262297
15,160563,1.8601755954921528
15,160565,2.0901639344262297
15,160567,2.0901639344262297
15,161155,2.0901639344262297
16,50,4.93736399646806
16,318,4.858601175136613
16,527,4.167322362431273
16,1961,4.407850381732159
16,4995,3.8481494191689904
16,6016,4.532737439419549
17,260,3.444838537328302
17,482,3.2489346984917846
17,714,3.8357370062926677
17,931,3.091180138167061
17,1077,4.152859991289952
17,1218,4.2225012097814405
17,1240,3.3983830327379043
17,1298,3.223771845957152
17,1570,3.9166666666666665
17,1674,3.5361584227811096
17,2110,3.01353926157779
17,2117,3.2129765692225036
17,2159,3.270763840579638
17,2204,3.2592065149127127
17,2232,4.549890432867093
17,2677,4.272776219513861
17,2707,4.500054488649694
17,2726,3.7222528599540317
17,3018,3.1869666991362706
17,3267,3.609133027881249
17,4210,2.692203887427848
17,4552,4.0089856602537175
17,4645,3.9166666666666665
17,4725,3.9166666666666665
17,4975,1.6728828110327885
17,5054,1.456741809561771
17,5072,3.5451204642531877
17,5105,3.6150857754401797
17,5254,4.142891947642076
17,5266,3.9253265387883074
17,5316,2.9065139825502406
17,5388,3.6581647481797983
17,5630,2.7317744147663006
17,5686,3.4435974717841398
17,5903,3.5410981574118106
17,5949,3.9166666666666665
17,6059,2.209828859927321
17,6140,3.019983553627942
17,6197,2.0044928301268587
17,6214,5.17831074915456
17,6281,2.6773255411973316
17,6322,2.852538478906708
17,6323,3.943520875224343
17,6530,3.4114607084436965
17,6538,3.15445635902068
17,6584,1.531482825247688
17,6666,3.3564224507840335
17,6790,2.7536884745812955
17,6975,3.932291669146098
17,6979,3.322629534584645
17,7003,0.8201919562874466
17,7044,3.4805462292260856
17,7068,2.1245102622798138
17,7123,3.2275977929314643
17,7163,1.8601437347919374
17,7371,4.735789509867148
17,7445,3.772672266221845
17,7771,3.898755922263976
17,7827,3.590231630068285
17,7991,3.605458830164464
17,8195,3.092383391973139
17,8477,4.4313622275357485
17,8644,2.0818651599610094
17,8781,3.5835490185795718
17,8865,2.0454523797593307
17,8928,3.9166666666666665
17,27604,3.934736916896326
17,27788,3.365252139438003
17,31952,3.9166666666666665
17,33004,3.3589697578962228
17,33615,2.6125188267200055
17,33683,3.019983553627942
17,34048,2.0273564766244867
18,81,3.0507490747047536
18,85,3.408103021556598
18,86,3.4391894611890668
18,92,3.5819937061354366
18,640,2.6900097941958387
18,748,2.5774415612890866
18,765,2.3694145602075385
18,785,3.061921258757214
18,818,2.0691022804690222
18,849,2.5912200746587386
18,880,2.268871376132302
19,2,3.0182999743519447
19,3,2.8521907545691416
19,23,2.1715751036521045
19,48,1.96167742423303
19,64,2.0492930655402
19,110,3.3477266196236517
19,122,2.604299465999614
19,145,3.615691891679801
19,153,2.7752154890850824
19,160,1.8736487109407913
19,166,3.770603144803731
19,172,2.391852182556179
19,179,2.3742624908642345
19,196,2.6137898477275074
19,208,2.0700609857698944
19,209,2.207435614278773
19,231,2.878478954641509
19,249,3.2468530348161266
19,261,3.7295937725747086
19,266,2.94718276792633
19,276,1.756401790946592
19,292,2.1924724386063854
19,293,3.902911502511866
19,316,2.497615955941077
19,318,4.160826999862519
19,333,2.996138047414005
19,337,3.565846084026384
19,339,3.2921911772273624
19,344,2.5345119938370404
19,349,3.2713345591303318
19,350,3.018431737056879
19,357,3.432834716815044
19,364,3.404923013108836
19,367,2.9195988617871023
19,379,2.926347524670719
19,383,2.895082443446852
19,407,2.1057999937366705
19,423,2.704949637257129
19,429,1.9520342838815474
19,434,2.8600819438362057
19,445,2.777354998680695
19,450,2.6463567338544634
19,451,2.2591725447373623
19,454,2.7058893974424825
19,464,3.1363401379532028
19,465,2.834284853159651
19,468,3.4017755754547423
19,479,2.666000504343771
19,491,2.819449296336847
19,500,3.3321076108434484
19,504,2.1313221077398543
19,509,4.025157167625531
19,513,2.289807607735105
19,519,1.5615413086942302
19,520,3.239596739650226
19,547,2.097047548535641
19,580,2.5
19,586,2.7721034998002185
19,588,3.474502838568858
19,595,3.790600906915593
19,597,2.8555665397324144
19,674,2.59225481263806
19,724,2.930001623387116
19,891,1.3839366975942065
19,966,2.5
19,982,3.2545127991317293
19,1013,3.6998826967300964
19,1022,3.5461811875687417
19,1082,3.9130375895464207
19,1088,2.863747266762042
19,1091,2.5987427108290406
19,1126,2.5830868708679833
19,1127,3.3178046320631362
19,1320,2.926066207079887
19,1327,2.6254696759920404
19,1332,3.569970953599541
19,1334,2.7939283274048607
19,1336,2.3858547770192624
19,1371,3.0218248857030847
19,1373,2.287739679775291
19,1377,2.854720088477191
19,1381,2.9006122256747395
19,1382,1.8346005416616054
19,1388,2.7068420453654074
19,1389,1.8898309281879824
20,34,3.880769039664579
20,231,1.3790130834644336
20,367,2.8761348655636603
20,497,3.2280268286485128
20,500,3.666071660028173
20,597,3.1182288329783088
20,1097,3.3139389032537454
20,1247,2.3861961446153788
20,1269,2.7756423119730496
20,1293,2.9613600886781857
20,1580,4.138714975041142
20,2690,3.552607671260445
20,2762,3.0332584610616005
20,2908,2.287756013827257
20,3406,3.1661015892667796
20,6385,2.6666891464650804
20,38038,3.0270093478435234
20,54259,3.121933365735222
20,59784,2.007218173797001
20,64285,2.95665291874374
21,288,2.8247708451999682
21,379,3.298775789530513
21,393,2.175288332306534
21,918,3.2320095217964
21,945,3.731763668934
21,948,3.468748807256234
21,952,3.08965477957891
21,1031,3.0853036728434446
21,1088,3.3152518740889936
21,1091,2.3394229041700583
21,1124,3.291172094947524
21,1127,3.017107414447872
21,1135,3.497053646678017
21,1173,1.771955290482038
21,1206,3.2954588393021815
21,1246,3.4143436843639634
21,1295,2.5218800368844883
21,1298,3.8148957705996014
